title,time,realLikeCount,duration,auth,tags,totcomment,comtext,comrealLikedCount,comauth
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,我会了好兄弟监狱见[奸笑],1,普信男—.
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,走以起啊[奸笑][奸笑],0,崩坏3 易冷い
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,搞笑模拟山羊,0,User_1565047804760
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,看到这个视频，我学会怎么抢了？[奸笑],1,薇拉瑰丽
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,我先去练习一下。,0,六  道  不
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,什么游戏？,0,鵺鵺撵圌戳
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,职业选手啊[奸笑],0,LL_ache.
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,[优秀][优秀][优秀],0,凡涯f，人心难测在世界
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,呐，这就是专业啦。,0,木仙芝
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,我看向了我的民用猎枪和面具[柴犬],0,北美大灰狼
学会了！这就去扫大街！#游戏 #搞笑 ,2020-09-16 18:23:45,46373,73483,舍友君,游戏|搞笑,616.0,模拟山羊,0,我的世界 小土逗
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,你打[生气],0,你的错
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,先不说时差吧，他们在睡觉，我们这边是白天呢。关键我们还熬夜。[奸笑][奸笑][奸笑],12,黑水沉舟
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,我只相信中国🇨🇳,4,极满赛罗
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,但他们不知道，我们都很熬夜,6,永恒的美
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,苏醒了，猎杀时刻,0,PVZ番茄玩游戏（狗头）
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,务必是必须的意思,0,♭冷曦ゝ
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,[666],0,阿平村
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,[赞][赞][赞][赞],0,帅气杨哥z
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,15届时我也参加了，我开的是飞机。因为玩的久，我妈差点把我电脑砸了,37,伊刃剑手
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,这是什么,2,戴佳斌
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,官方是说，国庆期间。不要打扰我们的节日,36,洛城
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,官方原话不是这句，说的是不要攻击,25,东风41导弹
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,16年,1,你真是个老贼
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,这是坦克世界的BGM,4,冰星紫狼
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,这也没到10月1日啊。,8,小丑
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,战地风暴，电脑游戏。,1,暗之末裔
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,[赞][赞][赞],0,冰木寒
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,又来一个被中国玩家打怕的[赞]中国加油,2,吃斋好善
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,这什么游戏？,1,勇敢青年
不要去招惹放长假的中国玩家#强大的中国玩家 #游戏 ,2021-05-04 19:13:24,87222,59600,小乔说游,游戏|强大的中国玩家,2067.0,呀又来一个不怕死的[柴犬],1,\可乐\
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,2000直接开网吧[奸笑],443,幻月凌寒
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,震撼我妈一整年不是一款游戏里面那个战舰的名字吗,205,少年郎 - 柑橘君
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,那个电脑有那么破吗？一拳就把他打穿了[笑哭],2,踏山河+智商250
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,笑的我直拍床边的贞子[笑哭]，等等，贞……,0,会游泳的小鸟
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,最后的蔡徐坤动态图谁有,0,岚./✔
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,359个作品为什么我只能看10个？其他的都不见了还是删了？[捂脸],0,良夜醉梦酒
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,只限于国外,0,Cometodaddy
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,震撼我妈一整年：有被冒犯到🌚,4,南逸大师兄
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,三千块钱进图吧， 学校对面开网咖 三千预算进卡吧， 四路泰坦抱回家,1,思余丶
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,我是马保国，你是我大爷了吗？,1,音乐🎵就来这☺
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,我想说你是不是一直就不更新下呢？,1,海盐可可
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,给你10万，你能带动我的世界最高画质算你牛逼。,4,游戏苐小斌
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,图拉丁[奸笑],0,荒野大镖客X
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,别再引流了,0,宋南玄岳
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,震撼我妈一整年[笑哭]小伙子你是真的皮,0,杨理定
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,我还是喜欢看卡吧,0,你太顺了我只能飞
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,那是800好么,0,金蝶豹大王
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,营销号来营业了?  图吧已经变了,3,我现在很咪
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,只有上，没有下,1,李珍6081豆芽
你知道吗，民间还生活着这样一群奇人……,2020-12-13 18:11:01,23324,33800,花花说游戏,,234.0,游戏与现实的通道，就是你主机的烟雾[奸笑],0,药步停
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,我还以为是开包子店的[捂脸],110,起个名都难，，，，，，，
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,@婠ᥬ🐰᭄(O3xmt6cs5tm456s4) 哈哈哈哈哈哈,0,っKKC
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,大椿市长表示99座收费站。 @大椿哥哥吖(O3xjpdrk4hq3a3ts),1,封疆智
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,阿姨了,0,敌牧
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,666,0,😋😋😋😋40
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,为啥手机不能下载？,0,喜你成疾，药石无医｀
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,请你来当四川的游戏。,0,🧚♂薄荷糖的夏天💫
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,[笑哭][笑哭][捂脸][捂脸][捂脸],0,堇婵
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,没抢到沙发，哇哇哇哇哇，我要黑化🌝🌕🌔🌓🌒🌑，黑化成功🌚,0,zxw.他老婆
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,在那里下载这个游戏,0,柠檬不萌Ley
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,天呐，我正在吃饭，你给我看这个,1,奥利给
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,什么游戏啊？,2,夔州爱糖洋
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,好玩,1,ʕ ᵔᴥᵔ ʔʕΘ▲Θʔ
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,什么游戏,2,白熊（一番队长）
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,幸福来的太突然[笑哭][笑哭],2,世界500强挖机企业
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,我吃饭呢[捂脸],0,风邹ya
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,啥游戏？,0,大铸仔
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,他说话声音真的很像女的，还有语气等等。,0,独眼六甲
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,我感觉这个主播是女的不是男的。,2,独眼六甲
城市天际线之骚操作，为国人玩家点赞 #中国玩家 #游戏 #搞笑,2020-03-13 18:05:58,2869,48640,大话小坛子,中国玩家|游戏|搞笑,67.0,[武汉加油][必胜][勤洗手][戴口罩],0,未🈵🔞禁止进入
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,别人是老外，我们是老六[treacherous],1414,天然呆Ծ‸Ծ
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,血条看不到？,210,岳山丶
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,老外：为什么中国这么多老六[柴犬][柴犬][柴犬],261,13mc
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,这能怪我们中国玩家吗？不能,393,孤城、（鸿家军）
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,在战地外服，流传着一个恐怖的传说：身后的尸体突然讲起了中国话,5,老张解说
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,老外说“游戏真好玩”，中国玩家说“老外真好玩”[柴犬][柴犬],14,渣渣竟是我自己🌚💔
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,老外：为什么中国这么多老六[柴犬]                中国玩家：什么老六[柴犬]，这叫战术[奸笑],34,前任裁决神使林小白⚖️
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,[玫瑰][玫瑰][玫瑰][爱心][爱心][爱心][666][666][666],0,沐澈.
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,外国玩家：现金变成恐怖游戏(๑ó﹏ò๑),0,小小小小小小狗头
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,好家伙，你不早说呀，要把电脑收作品啊,0,尧尧
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,撤，坦克上没有名字吗？,0,知识库
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,[星星眼],0,于纪杨
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,我还不是不做人，我直接拿着加特林突突扫射敌军,0,法外狂徒張三
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,这说的怎么可能事情,0,༺༈九༒龙༈༻
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,哈哈哈[捂脸],0,肉肉爱你ℳ
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,看中国多么六,0,丫丫5319
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,[赞][赞][赞]就是牛[赞],0,流星63014
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,[柴犬],0,老鼠
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,[柴犬],0,老鼠
丧心病狂的中国玩家，直接让外国玩家破防！#中国玩家 #游戏,2021-12-18 16:36:47,107145,27050,小信老师🔥,中国玩家|游戏,1090.0,这叫战术,3,（づ ●─● ）づ物语
当日本玩家尬吹武士刀无敌的时候，中国玩家用飞刀神技教他做人 #日本 玩家#中国玩家骚操作 #游戏杂谈 ,2021-12-12 09:00:00,175,96880,游戏伍陆柒吖,游戏杂谈|日本|中国玩家骚操作,6.0,没法，对于小日子中国人能发挥出120%的实力[捂脸],1,怪物猎人爆狼
#游戏日常 #吃鸡日常 #玩家,2021-12-18 10:46:35,56,17300,和平精英💫幸运,玩家|游戏日常|吃鸡日常,7.0,天选之子,0,和平精英《王家》
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,我现在只想对中国玩家说干的漂亮。,1646,皮皮69755
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,其实这个还好，没有特别过分，只不过...代价还是要付出的,703,无风自飘~
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,东方是神秘的尊严是不可触碰的,17,快乐每一天17539
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,中国人只能自己人欺负,0,最初
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,小GG,0,‖神‖♥（歪）
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,这个我记得 2015年的事,0,宝
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,我现在只想对中国玩家说干的漂亮。,0,红孩子
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,干得漂亮[赞][赞][赞],0,{*如初*}
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,在游戏里，只有中国玩家一个被欺负，全部玩家来报复，我们是团结的一个整体,3,蓝桉
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,就这么跟你说吧，让他玩方舟去,3,阳二一☀️
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,我是其中一员,1,007
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,[赞],0,噬情
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,不就是仗着人多,1,和平精英 薛小新蘑菇铁粉
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,[赞],0,谢富玉
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,他在捉死,0,别来烦我
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,[火][火][火],0,蓝色的小兔兔！
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,中国yyds,1,纾诺
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,中国玩家：我们的人，自己欺负可以！别人，不行！,41,那年元旦的断点
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,这些推广游戏现在都是一个模式,0,嘿siri关机
"为什么要招惹中国玩家？世界第一狙又怎么样！照样追着打 #游戏杂谈
 #中国玩家 #游戏杂谈 ",2021-09-14 10:56:43,81161,73440,大话吼游,中国玩家|游戏杂谈,849.0,杀,3,菊
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,我没记错的话还花了几个小时顺手把日本也清了[捂脸],6170,紫玲（动漫）
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,放一个暑假或者寒假，我教他们体验生不如死的感觉！[奸笑][奸笑][奸笑][笑哭][笑哭][笑哭],3435,炎龙！贝利亚！
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,打了七天那作业呢[柴犬],1211,负一
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,我为了继续炸还请了三天假期[微笑][微笑][微笑],469,神酱不是正太
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,[捂脸]中国玩家可是最舍得为游戏充钱的，还想跟他们斗。所有玩家背后都可能是隐藏大佬，惹不起的人物,413,HGヽ咖啡
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,我也在 我还是战机 我是第26发导弹,332,DHQ. 🧸
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,要不是要不是就只放七天，早就把他们基地全都给哄了,158,牛马
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,如果不是国庆节，只有几七天 别人都能闻到显卡的香味,136,心如止水56788
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,怀疑这个转转是你家开的。,0,池白丿逃跑吧少年
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,这两天可能是周六周日晚下[捂脸],0,老马13796
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,惹谁都可以，不过千万不要说中国玩家,0,陈胜旺
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,暑假也给他们一个难忘的。,0,火神
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,[赞][赞][赞],0,空想
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,多放了三天。,0,方修广521
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,这个广告假的很。我宿友的手机本来还可以卖2000块的。结果他估值几百块。还给你拆了，问你要不要卖，不卖就给你送回来。,0,弹反
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,[赞][赞][赞],0,退钱大队的队员
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,然后再另一个，国庆节，中国玩家对外外国玩家说，今晚九点你们小心了,0,陈艾鑫
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,[赞][赞][赞],0,NewUserQQ77B
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,[赞][赞][赞],0,幻梦最好的徒弟
这个故事告诉我们，千万别惹中国玩家！,2021-04-04 20:48:08,101913,24700,花花说游戏,,2146.0,[赞][赞][赞],0,小火龙
祝大家新年快乐！ 万事如意！财源广进！恭喜发财！ #强大的中国玩家  #所有人的吃鸡游戏  #绝地求生 ,2022-01-14 01:32:32,1029,483783,教主V（绝地求生）,绝地求生|强大的中国玩家|所有人的吃鸡游戏,25.0,怎么参加你的？自定义游戏啊！,9,老表绝地求生
为什么中国玩家总是不受老外待见？ #中国玩家,2020-12-21 13:07:29,6050,49800,游小炮,中国玩家,478.0,他们嫉妒我们，懂？,544,花果山快乐猴
为什么中国玩家总是不受老外待见？ #中国玩家,2020-12-21 13:07:29,6050,49800,游小炮,中国玩家,478.0,主要是中国玩家操作太NB了，外国玩家害怕[捂脸][捂脸][捂脸],373,聋的传人8
